shipment_id,order_date,delivery_date,region,origin,destination,service_type,delivery_status,estimated_days,actual_days,delay_days,distance_km,distribution_center,customer_segment
VLX-2026-002148,2026-04-04,2026-04-09,Central-West,Curitiba/PR,Cuiaba/MT,STANDARD,DELIVERED_ON_TIME,6,5,0,1444,DC-GO-01,RETAIL
VLX-2026-002149,2026-06-30,2026-07-13,Central-West,Recife/PE,Brasilia/DF,STANDARD,DELIVERY_EXCEPTION,7,13,6,902,DC-DF-01,SMB
VLX-2026-002150,2026-06-20,2026-06-25,South,Brasilia/DF,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,288,DC-PR-01,RETAIL
VLX-2026-002151,2026-02-27,2026-03-05,Northeast,Florianopolis/SC,Salvador/BA,STANDARD,DELIVERED_ON_TIME,6,6,0,1891,DC-BA-01,ENTERPRISE
VLX-2026-002152,2026-05-17,2026-05-24,North,Florianopolis/SC,Belem/PA,STANDARD,DELIVERED_ON_TIME,7,7,0,370,DC-PA-01,ENTERPRISE
VLX-2026-002153,2026-06-02,2026-06-05,Northeast,Sao Paulo/SP,Recife/PE,EXPRESS,DELIVERED_ON_TIME,3,3,0,739,DC-PE-01,RETAIL
VLX-2026-002154,2026-04-27,2026-05-01,South,Sao Paulo/SP,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,4,0,991,DC-RS-01,SMB
VLX-2026-002155,2026-07-04,2026-07-13,Northeast,Salvador/BA,Recife/PE,STANDARD,DELIVERED_LATE,7,9,2,450,DC-BA-01,RETAIL
VLX-2026-002156,2026-04-05,2026-04-07,Southeast,Curitiba/PR,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,2,2,0,677,DC-SP-01,SMB
VLX-2026-002157,2026-07-30,2026-08-01,Southeast,Fortaleza/CE,Belo Horizonte/MG,EXPRESS,DELIVERED_ON_TIME,2,2,0,861,DC-RJ-01,ENTERPRISE
VLX-2026-002158,2026-01-16,2026-01-22,Northeast,Florianopolis/SC,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,252,DC-CE-01,SMB
VLX-2026-002159,2026-05-02,2026-05-09,Central-West,Belo Horizonte/MG,Brasilia/DF,EXPRESS,DELIVERED_LATE,4,7,3,551,DC-DF-01,ENTERPRISE
VLX-2026-002160,2026-01-26,2026-02-01,South,Sao Paulo/SP,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,6,6,0,883,DC-RS-01,RETAIL
VLX-2026-002161,2026-03-06,2026-03-16,Central-West,Porto Alegre/RS,Cuiaba/MT,STANDARD,DELIVERED_LATE,6,10,4,1081,DC-DF-01,SMB
VLX-2026-002162,2026-04-08,2026-04-14,Southeast,Porto Alegre/RS,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,6,6,0,998,DC-SP-01,RETAIL
VLX-2026-002163,2026-02-06,2026-02-17,North,Brasilia/DF,Manaus/AM,STANDARD,DELIVERY_EXCEPTION,7,11,4,1315,DC-AM-01,ENTERPRISE
VLX-2026-002164,2026-03-13,2026-03-23,Northeast,Rio de Janeiro/RJ,Fortaleza/CE,STANDARD,DELIVERED_LATE,6,10,4,1269,DC-CE-01,SMB
VLX-2026-002165,2026-01-14,2026-01-20,Central-West,Porto Alegre/RS,Goiania/GO,STANDARD,DELIVERED_ON_TIME,6,6,0,1222,DC-DF-01,RETAIL
VLX-2026-002166,2026-01-04,2026-01-08,South,Porto Velho/RO,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,4,0,1209,DC-RS-01,RETAIL
VLX-2026-002167,2026-06-13,2026-06-17,Northeast,Belo Horizonte/MG,Fortaleza/CE,EXPRESS,DELIVERED_ON_TIME,4,4,0,1861,DC-CE-01,RETAIL
VLX-2026-002168,2026-03-28,2026-04-03,Northeast,Belo Horizonte/MG,Fortaleza/CE,EXPRESS,DELIVERY_EXCEPTION,3,6,3,1701,DC-CE-01,RETAIL
VLX-2026-002169,2026-02-09,2026-02-14,South,Florianopolis/SC,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,5,0,939,DC-RS-01,RETAIL
VLX-2026-002170,2026-04-25,2026-04-29,Northeast,Fortaleza/CE,Fortaleza/CE,EXPRESS,DELIVERED_ON_TIME,4,4,0,1179,DC-BA-01,RETAIL
VLX-2026-002171,2026-07-09,2026-07-14,Southeast,Florianopolis/SC,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,1033,DC-RJ-01,RETAIL
VLX-2026-002172,2026-07-10,2026-07-17,Southeast,Porto Velho/RO,Belo Horizonte/MG,STANDARD,DELIVERY_EXCEPTION,5,7,2,141,DC-RJ-01,SMB
VLX-2026-002173,2026-04-30,2026-05-06,Southeast,Porto Alegre/RS,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,6,6,0,475,DC-MG-01,RETAIL
VLX-2026-002174,2026-02-05,2026-02-11,Central-West,Sao Paulo/SP,Goiania/GO,STANDARD,DELIVERED_ON_TIME,6,6,0,1340,DC-GO-01,SMB
VLX-2026-002175,2026-01-19,2026-01-22,South,Sao Paulo/SP,Porto Alegre/RS,EXPRESS,DELIVERED_ON_TIME,3,3,0,1061,DC-PR-01,SMB
VLX-2026-002176,2026-01-06,2026-01-12,North,Belo Horizonte/MG,Manaus/AM,STANDARD,DELIVERED_ON_TIME,7,6,0,1600,DC-PA-01,RETAIL
VLX-2026-002177,2026-05-28,2026-06-07,Northeast,Porto Alegre/RS,Salvador/BA,STANDARD,DELIVERED_LATE,6,10,4,910,DC-CE-01,RETAIL
VLX-2026-002178,2026-02-06,2026-02-12,Northeast,Rio de Janeiro/RJ,Salvador/BA,STANDARD,DELIVERED_ON_TIME,7,6,0,1558,DC-CE-01,RETAIL
VLX-2026-002179,2026-03-05,2026-03-11,Central-West,Curitiba/PR,Goiania/GO,STANDARD,DELIVERED_ON_TIME,6,6,0,620,DC-GO-01,SMB
VLX-2026-002180,2026-05-20,2026-06-01,Northeast,Porto Alegre/RS,Fortaleza/CE,STANDARD,DELIVERED_LATE,6,12,6,1811,DC-BA-01,RETAIL
VLX-2026-002181,2026-05-05,2026-05-11,Central-West,Fortaleza/CE,Brasilia/DF,EXPRESS,DELIVERY_EXCEPTION,3,6,3,480,DC-DF-01,RETAIL
VLX-2026-002182,2026-08-09,2026-08-16,North,Curitiba/PR,Manaus/AM,STANDARD,DELIVERED_ON_TIME,7,7,0,847,DC-AM-01,RETAIL
VLX-2026-002183,2026-06-30,2026-07-02,South,Brasilia/DF,Florianopolis/SC,EXPRESS,DELIVERED_ON_TIME,2,2,0,1300,DC-PR-01,RETAIL
VLX-2026-002184,2026-05-18,2026-05-28,Northeast,Recife/PE,Fortaleza/CE,STANDARD,DELIVERED_LATE,6,10,4,1308,DC-BA-01,RETAIL
VLX-2026-002185,2026-05-26,2026-05-30,Central-West,Rio de Janeiro/RJ,Brasilia/DF,EXPRESS,DELIVERED_LATE,3,4,1,835,DC-DF-01,RETAIL
VLX-2026-002186,2026-02-18,2026-02-25,Southeast,Porto Velho/RO,Belo Horizonte/MG,STANDARD,DELIVERED_LATE,5,7,2,988,DC-MG-01,SMB
VLX-2026-002187,2026-02-20,2026-03-04,Southeast,Fortaleza/CE,Belo Horizonte/MG,EXPRESS,LOST,2,12,10,431,DC-SP-01,RETAIL
VLX-2026-002188,2026-04-02,2026-04-06,Southeast,Curitiba/PR,Belo Horizonte/MG,EXPRESS,DELIVERED_LATE,2,4,2,378,DC-SP-01,SMB
VLX-2026-002189,2026-01-20,2026-01-26,South,Manaus/AM,Curitiba/PR,STANDARD,DELIVERED_LATE,5,6,1,306,DC-RS-01,RETAIL
VLX-2026-002190,2026-05-25,2026-05-31,Central-West,Rio de Janeiro/RJ,Goiania/GO,STANDARD,DELIVERED_ON_TIME,6,6,0,1618,DC-DF-01,RETAIL
VLX-2026-002191,2026-02-03,2026-02-08,Northeast,Salvador/BA,Salvador/BA,STANDARD,DELIVERED_ON_TIME,6,5,0,1761,DC-BA-01,ENTERPRISE
VLX-2026-002192,2026-02-26,2026-03-03,Southeast,Belo Horizonte/MG,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,498,DC-RJ-01,SMB
VLX-2026-002193,2026-08-10,2026-08-17,North,Sao Paulo/SP,Manaus/AM,STANDARD,DELIVERED_ON_TIME,7,7,0,466,DC-AM-01,RETAIL
VLX-2026-002194,2026-05-29,2026-06-03,Southeast,Porto Alegre/RS,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,437,DC-SP-01,RETAIL
VLX-2026-002195,2026-01-17,2026-01-23,Central-West,Recife/PE,Brasilia/DF,STANDARD,DELIVERED_ON_TIME,6,6,0,830,DC-DF-01,SMB
VLX-2026-002196,2026-06-28,2026-07-03,Southeast,Goiania/GO,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,230,DC-MG-01,RETAIL
VLX-2026-002197,2026-07-31,2026-08-05,Southeast,Sao Paulo/SP,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,821,DC-SP-01,SMB
VLX-2026-002198,2026-04-02,2026-04-09,Northeast,Rio de Janeiro/RJ,Recife/PE,STANDARD,DELIVERED_ON_TIME,7,7,0,1502,DC-CE-01,RETAIL
VLX-2026-002199,2026-01-14,2026-01-22,South,Sao Paulo/SP,Curitiba/PR,STANDARD,DELIVERED_LATE,6,8,2,623,DC-PR-01,RETAIL
VLX-2026-002200,2026-03-30,2026-04-04,Southeast,Manaus/AM,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,840,DC-SP-01,RETAIL
VLX-2026-002201,2026-08-04,2026-08-10,Southeast,Recife/PE,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,6,6,0,212,DC-SP-01,RETAIL
VLX-2026-002202,2026-02-07,2026-02-16,Southeast,Fortaleza/CE,Sao Paulo/SP,STANDARD,DELIVERED_LATE,5,9,4,1091,DC-RJ-01,RETAIL
VLX-2026-002203,2026-03-26,2026-03-31,Southeast,Brasilia/DF,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,953,DC-SP-01,SMB
VLX-2026-002204,2026-03-18,2026-03-19,Southeast,Belo Horizonte/MG,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,2,1,0,441,DC-MG-01,RETAIL
VLX-2026-002205,2026-01-10,2026-01-16,Northeast,Rio de Janeiro/RJ,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,901,DC-PE-01,RETAIL
VLX-2026-002206,2026-02-05,2026-02-13,Northeast,Rio de Janeiro/RJ,Fortaleza/CE,STANDARD,DELIVERED_LATE,7,8,1,466,DC-BA-01,RETAIL
VLX-2026-002207,2026-04-02,2026-04-08,Southeast,Rio de Janeiro/RJ,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,6,6,0,607,DC-SP-01,RETAIL
VLX-2026-002208,2026-02-27,2026-03-08,Northeast,Sao Paulo/SP,Fortaleza/CE,STANDARD,DELIVERED_LATE,7,9,2,1608,DC-PE-01,RETAIL
VLX-2026-002209,2026-03-09,2026-03-16,Central-West,Porto Velho/RO,Goiania/GO,STANDARD,DELIVERED_ON_TIME,7,7,0,253,DC-GO-01,RETAIL
VLX-2026-002210,2026-05-30,2026-06-06,North,Brasilia/DF,Porto Velho/RO,STANDARD,DELIVERED_ON_TIME,7,7,0,1760,DC-PA-01,RETAIL
VLX-2026-002211,2026-04-29,2026-05-04,South,Rio de Janeiro/RJ,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,5,0,782,DC-RS-01,ENTERPRISE
VLX-2026-002212,2026-04-30,2026-05-07,North,Rio de Janeiro/RJ,Manaus/AM,STANDARD,DELIVERED_ON_TIME,7,7,0,1801,DC-AM-01,RETAIL
VLX-2026-002213,2026-02-24,2026-03-01,Southeast,Belem/PA,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,551,DC-RJ-01,RETAIL
VLX-2026-002214,2026-02-13,2026-02-17,North,Florianopolis/SC,Belem/PA,EXPRESS,DELIVERED_ON_TIME,4,4,0,1255,DC-AM-01,RETAIL
VLX-2026-002215,2026-02-10,2026-02-18,North,Rio de Janeiro/RJ,Porto Velho/RO,STANDARD,DELIVERED_LATE,7,8,1,1922,DC-AM-01,SMB
VLX-2026-002216,2026-06-21,2026-06-25,North,Florianopolis/SC,Porto Velho/RO,EXPRESS,DELIVERED_ON_TIME,4,4,0,605,DC-PA-01,RETAIL
VLX-2026-002217,2026-07-01,2026-07-06,South,Fortaleza/CE,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,5,0,176,DC-RS-01,ENTERPRISE
VLX-2026-002218,2026-01-06,2026-01-08,Southeast,Sao Paulo/SP,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,2,2,0,721,DC-SP-01,RETAIL
VLX-2026-002219,2026-01-27,2026-02-03,South,Cuiaba/MT,Florianopolis/SC,STANDARD,DELIVERED_LATE,5,7,2,436,DC-PR-01,RETAIL
VLX-2026-002220,2026-03-20,2026-03-26,Northeast,Belo Horizonte/MG,Recife/PE,STANDARD,DELIVERED_ON_TIME,6,6,0,1061,DC-CE-01,SMB
VLX-2026-002221,2026-02-09,2026-02-11,Southeast,Belo Horizonte/MG,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,2,2,0,1042,DC-SP-01,SMB
VLX-2026-002222,2026-05-13,2026-05-22,Central-West,Florianopolis/SC,Goiania/GO,EXPRESS,DELIVERY_EXCEPTION,3,9,6,967,DC-DF-01,RETAIL
VLX-2026-002223,2026-05-28,2026-05-31,Southeast,Sao Paulo/SP,Belo Horizonte/MG,EXPRESS,DELIVERED_ON_TIME,3,3,0,436,DC-SP-01,RETAIL
VLX-2026-002224,2026-06-04,2026-06-11,North,Belem/PA,Belem/PA,STANDARD,DELIVERED_ON_TIME,7,7,0,1543,DC-PA-01,RETAIL
VLX-2026-002225,2026-06-04,2026-06-06,South,Recife/PE,Porto Alegre/RS,EXPRESS,DELIVERED_ON_TIME,2,2,0,1251,DC-RS-01,RETAIL
VLX-2026-002226,2026-01-17,2026-01-25,Southeast,Porto Alegre/RS,Belo Horizonte/MG,STANDARD,DELIVERED_LATE,5,8,3,667,DC-SP-01,RETAIL
VLX-2026-002227,2026-07-08,2026-07-11,North,Salvador/BA,Porto Velho/RO,EXPRESS,DELIVERED_ON_TIME,4,3,0,1688,DC-AM-01,RETAIL
VLX-2026-002228,2026-01-13,2026-01-15,Southeast,Rio de Janeiro/RJ,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,3,2,0,283,DC-RJ-01,RETAIL
VLX-2026-002229,2026-06-15,2026-06-25,Northeast,Belo Horizonte/MG,Fortaleza/CE,STANDARD,DELIVERED_LATE,6,10,4,1471,DC-BA-01,RETAIL
VLX-2026-002230,2026-08-13,2026-08-21,North,Rio de Janeiro/RJ,Porto Velho/RO,STANDARD,DELIVERED_ON_TIME,8,8,0,730,DC-AM-01,RETAIL
VLX-2026-002231,2026-01-10,2026-01-15,South,Florianopolis/SC,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,5,0,122,DC-PR-01,RETAIL
VLX-2026-002232,2026-03-29,2026-04-04,Northeast,Rio de Janeiro/RJ,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,988,DC-PE-01,RETAIL
VLX-2026-002233,2026-02-12,2026-02-17,Northeast,Curitiba/PR,Recife/PE,STANDARD,DELIVERED_ON_TIME,6,5,0,1014,DC-BA-01,RETAIL
VLX-2026-002234,2026-07-22,2026-07-24,Southeast,Goiania/GO,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,2,2,0,782,DC-SP-01,RETAIL
VLX-2026-002235,2026-07-01,2026-07-04,South,Brasilia/DF,Florianopolis/SC,EXPRESS,DELIVERED_ON_TIME,3,3,0,573,DC-RS-01,RETAIL
VLX-2026-002236,2026-07-21,2026-07-26,South,Sao Paulo/SP,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,5,5,0,1195,DC-PR-01,SMB
VLX-2026-002237,2026-05-24,2026-05-30,Northeast,Brasilia/DF,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,317,DC-CE-01,ENTERPRISE
VLX-2026-002238,2026-01-14,2026-01-16,South,Sao Paulo/SP,Florianopolis/SC,EXPRESS,DELIVERED_ON_TIME,2,2,0,886,DC-PR-01,RETAIL
VLX-2026-002239,2026-02-03,2026-02-06,Southeast,Porto Alegre/RS,Belo Horizonte/MG,EXPRESS,DELIVERED_LATE,2,3,1,307,DC-MG-01,RETAIL
VLX-2026-002240,2026-07-22,2026-07-28,Central-West,Belem/PA,Cuiaba/MT,STANDARD,DELIVERED_ON_TIME,6,6,0,526,DC-GO-01,RETAIL
VLX-2026-002241,2026-06-12,2026-06-16,South,Belo Horizonte/MG,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,5,4,0,884,DC-RS-01,SMB
VLX-2026-002242,2026-08-10,2026-08-16,Central-West,Brasilia/DF,Goiania/GO,STANDARD,DELIVERED_ON_TIME,6,6,0,1085,DC-GO-01,RETAIL
VLX-2026-002243,2026-01-17,2026-01-22,Southeast,Recife/PE,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,285,DC-SP-01,ENTERPRISE
VLX-2026-002244,2026-07-13,2026-07-14,Southeast,Porto Alegre/RS,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,2,1,0,458,DC-SP-01,RETAIL
VLX-2026-002245,2026-05-18,2026-05-22,Central-West,Salvador/BA,Cuiaba/MT,EXPRESS,DELIVERED_ON_TIME,4,4,0,727,DC-GO-01,RETAIL
VLX-2026-002246,2026-02-14,2026-02-21,Central-West,Sao Paulo/SP,Brasilia/DF,STANDARD,DELIVERED_LATE,6,7,1,1310,DC-GO-01,SMB
VLX-2026-002247,2026-08-01,2026-08-04,Northeast,Florianopolis/SC,Salvador/BA,EXPRESS,DELIVERED_ON_TIME,4,3,0,467,DC-PE-01,RETAIL
VLX-2026-002248,2026-06-22,2026-07-03,Northeast,Belo Horizonte/MG,Salvador/BA,STANDARD,DELIVERED_LATE,6,11,5,956,DC-PE-01,ENTERPRISE
VLX-2026-002249,2026-08-03,2026-08-09,Southeast,Recife/PE,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,6,6,0,565,DC-MG-01,RETAIL
VLX-2026-002250,2026-02-26,2026-03-02,Northeast,Florianopolis/SC,Salvador/BA,EXPRESS,DELIVERED_ON_TIME,4,4,0,1276,DC-BA-01,RETAIL
VLX-2026-002251,2026-02-18,2026-02-25,Northeast,Rio de Janeiro/RJ,Salvador/BA,STANDARD,DELIVERED_ON_TIME,7,7,0,638,DC-BA-01,SMB
VLX-2026-002252,2026-07-03,2026-07-08,Southeast,Rio de Janeiro/RJ,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,6,5,0,965,DC-SP-01,SMB
VLX-2026-002253,2026-02-14,2026-02-21,Central-West,Rio de Janeiro/RJ,Cuiaba/MT,STANDARD,DELIVERED_ON_TIME,7,7,0,382,DC-GO-01,ENTERPRISE
VLX-2026-002254,2026-02-09,2026-02-14,North,Cuiaba/MT,Belem/PA,EXPRESS,DELIVERED_ON_TIME,5,5,0,2186,DC-PA-01,SMB
VLX-2026-002255,2026-07-08,2026-07-10,Central-West,Belo Horizonte/MG,Cuiaba/MT,EXPRESS,DELIVERED_ON_TIME,3,2,0,1142,DC-DF-01,RETAIL
VLX-2026-002256,2026-01-22,2026-01-23,South,Florianopolis/SC,Florianopolis/SC,EXPRESS,DELIVERED_ON_TIME,2,1,0,155,DC-RS-01,RETAIL
VLX-2026-002257,2026-02-19,2026-02-25,Northeast,Belo Horizonte/MG,Recife/PE,EXPRESS,DELIVERED_LATE,4,6,2,305,DC-CE-01,RETAIL
VLX-2026-002258,2026-01-11,2026-01-13,Southeast,Belem/PA,Belo Horizonte/MG,EXPRESS,DELIVERED_ON_TIME,2,2,0,242,DC-RJ-01,RETAIL
VLX-2026-002259,2026-02-08,2026-02-14,Northeast,Fortaleza/CE,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,1712,DC-CE-01,RETAIL
VLX-2026-002260,2026-03-11,2026-03-15,North,Rio de Janeiro/RJ,Manaus/AM,EXPRESS,DELIVERED_ON_TIME,4,4,0,1482,DC-PA-01,SMB
VLX-2026-002261,2026-03-28,2026-04-02,Southeast,Sao Paulo/SP,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,955,DC-RJ-01,RETAIL
VLX-2026-002262,2026-04-10,2026-04-16,South,Belo Horizonte/MG,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,6,6,0,186,DC-PR-01,SMB
VLX-2026-002263,2026-08-04,2026-08-10,South,Belo Horizonte/MG,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,6,6,0,1279,DC-PR-01,ENTERPRISE
VLX-2026-002264,2026-04-24,2026-05-07,Northeast,Recife/PE,Salvador/BA,STANDARD,DELIVERY_EXCEPTION,6,13,7,1137,DC-CE-01,RETAIL
VLX-2026-002265,2026-04-29,2026-05-06,North,Brasilia/DF,Porto Velho/RO,STANDARD,DELIVERED_ON_TIME,7,7,0,1383,DC-AM-01,RETAIL
VLX-2026-002266,2026-02-22,2026-03-01,Central-West,Porto Velho/RO,Goiania/GO,STANDARD,DELIVERED_ON_TIME,7,7,0,411,DC-GO-01,RETAIL
VLX-2026-002267,2026-07-05,2026-07-10,South,Porto Alegre/RS,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,704,DC-PR-01,RETAIL
VLX-2026-002268,2026-05-30,2026-06-04,Southeast,Rio de Janeiro/RJ,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,567,DC-SP-01,RETAIL
VLX-2026-002269,2026-01-16,2026-01-23,Central-West,Salvador/BA,Goiania/GO,STANDARD,DELIVERED_ON_TIME,7,7,0,1686,DC-GO-01,RETAIL
VLX-2026-002270,2026-07-26,2026-07-30,Southeast,Rio de Janeiro/RJ,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,4,0,1002,DC-SP-01,RETAIL
VLX-2026-002271,2026-05-30,2026-06-01,Southeast,Manaus/AM,Belo Horizonte/MG,EXPRESS,DELIVERED_ON_TIME,2,2,0,155,DC-MG-01,RETAIL
VLX-2026-002272,2026-07-07,2026-07-12,South,Florianopolis/SC,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,5,5,0,1032,DC-RS-01,ENTERPRISE
VLX-2026-002273,2026-03-09,2026-03-13,South,Goiania/GO,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,4,0,669,DC-PR-01,RETAIL
VLX-2026-002274,2026-01-16,2026-01-22,Southeast,Belo Horizonte/MG,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,6,6,0,459,DC-RJ-01,SMB
VLX-2026-002275,2026-05-16,2026-05-21,Southeast,Curitiba/PR,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,712,DC-SP-01,RETAIL
VLX-2026-002276,2026-03-05,2026-03-11,Northeast,Porto Alegre/RS,Recife/PE,EXPRESS,DELIVERED_LATE,3,6,3,449,DC-BA-01,SMB
VLX-2026-002277,2026-05-18,2026-05-24,Central-West,Goiania/GO,Brasilia/DF,STANDARD,DELIVERED_ON_TIME,6,6,0,1071,DC-GO-01,SMB
VLX-2026-002278,2026-05-12,2026-05-23,Northeast,Rio de Janeiro/RJ,Recife/PE,STANDARD,DELIVERED_LATE,6,11,5,182,DC-CE-01,RETAIL
VLX-2026-002279,2026-01-21,2026-01-23,Southeast,Rio de Janeiro/RJ,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,3,2,0,931,DC-MG-01,SMB
VLX-2026-002280,2026-03-18,2026-03-24,South,Rio de Janeiro/RJ,Curitiba/PR,STANDARD,DELIVERED_LATE,5,6,1,1297,DC-RS-01,RETAIL
VLX-2026-002281,2026-08-11,2026-08-17,Northeast,Belo Horizonte/MG,Salvador/BA,STANDARD,DELIVERED_ON_TIME,6,6,0,277,DC-CE-01,RETAIL
VLX-2026-002282,2026-07-10,2026-07-15,Central-West,Recife/PE,Goiania/GO,STANDARD,DELIVERED_ON_TIME,6,5,0,593,DC-GO-01,ENTERPRISE
VLX-2026-002283,2026-07-15,2026-07-17,Southeast,Sao Paulo/SP,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,3,2,0,537,DC-MG-01,RETAIL
VLX-2026-002284,2026-02-26,2026-03-03,Southeast,Belo Horizonte/MG,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,643,DC-RJ-01,RETAIL
VLX-2026-002285,2026-06-25,2026-06-30,Southeast,Porto Alegre/RS,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,472,DC-RJ-01,RETAIL
VLX-2026-002286,2026-06-07,2026-06-09,Southeast,Curitiba/PR,Belo Horizonte/MG,EXPRESS,DELIVERED_ON_TIME,2,2,0,359,DC-SP-01,RETAIL
VLX-2026-002287,2026-07-13,2026-07-14,South,Salvador/BA,Florianopolis/SC,EXPRESS,DELIVERED_ON_TIME,2,1,0,352,DC-PR-01,RETAIL
VLX-2026-002288,2026-03-31,2026-04-06,Northeast,Sao Paulo/SP,Recife/PE,STANDARD,DELIVERED_ON_TIME,6,6,0,1856,DC-CE-01,SMB
VLX-2026-002289,2026-08-05,2026-08-14,South,Goiania/GO,Curitiba/PR,EXPRESS,DELIVERY_EXCEPTION,2,9,7,382,DC-PR-01,SMB
VLX-2026-002290,2026-07-31,2026-08-06,Southeast,Belo Horizonte/MG,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,6,6,0,695,DC-SP-01,ENTERPRISE
VLX-2026-002291,2026-07-01,2026-07-08,North,Florianopolis/SC,Belem/PA,STANDARD,DELIVERED_ON_TIME,7,7,0,1579,DC-PA-01,RETAIL
VLX-2026-002292,2026-08-16,2026-08-21,South,Rio de Janeiro/RJ,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,5,5,0,923,DC-RS-01,RETAIL
VLX-2026-002293,2026-04-30,2026-05-07,South,Recife/PE,Florianopolis/SC,STANDARD,DELIVERED_LATE,5,7,2,1053,DC-RS-01,SMB
VLX-2026-002294,2026-07-03,2026-07-09,Northeast,Rio de Janeiro/RJ,Salvador/BA,STANDARD,DELIVERED_ON_TIME,6,6,0,1248,DC-PE-01,RETAIL
VLX-2026-002295,2026-06-26,2026-07-02,Central-West,Sao Paulo/SP,Brasilia/DF,STANDARD,DELIVERED_ON_TIME,6,6,0,1152,DC-DF-01,RETAIL
VLX-2026-002296,2026-07-12,2026-07-18,Northeast,Rio de Janeiro/RJ,Salvador/BA,STANDARD,DELIVERED_ON_TIME,6,6,0,1850,DC-PE-01,RETAIL
VLX-2026-002297,2026-08-09,2026-08-11,Southeast,Rio de Janeiro/RJ,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,3,2,0,860,DC-RJ-01,RETAIL
VLX-2026-002298,2026-03-15,2026-03-21,Northeast,Belo Horizonte/MG,Recife/PE,STANDARD,DELIVERED_ON_TIME,6,6,0,649,DC-CE-01,RETAIL
VLX-2026-002299,2026-08-02,2026-08-05,Northeast,Belo Horizonte/MG,Recife/PE,EXPRESS,DELIVERED_ON_TIME,3,3,0,204,DC-CE-01,RETAIL
VLX-2026-002300,2026-02-17,2026-02-24,Southeast,Brasilia/DF,Sao Paulo/SP,EXPRESS,DELIVERY_EXCEPTION,2,7,5,97,DC-SP-01,RETAIL
